url,zip_code,city,type_of_property,subtype_of_property,price,type_of_sale,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface_of_the_land,number_of_facades,swimming_pool,state_of_the_building,region,region_Brussels,region_Flanders,region_Wallonia,property_type_Apartment,property_type_House,property_subtype_apartment,property_subtype_bungalow,property_subtype_chalet,property_subtype_cottage,property_subtype_duplex,property_subtype_ground-floor,property_subtype_loft,property_subtype_mansion,property_subtype_master-house,property_subtype_mixed-building,property_subtype_penthouse,property_subtype_residence,property_subtype_studio,property_subtype_triplex,property_subtype_villa,sale_type_for sale,sale_type_in public sale,price_sqm
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd95092,5000,Namur,Apartment,apartment,249000,for sale,2,89,1,0,0,1,10,0,0,500,2,0,1,Wallonia,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2798
https://immovlan.be/en/detail/duplex/for-sale/8300/knokke/rbv09295,8300,Knokke,Apartment,duplex,549000,for sale,2,114,1,0,0,1,13,0,0,500,2,0,3,Flanders,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,4816
https://immovlan.be/en/detail/duplex/for-sale/3530/houthalen-helchteren/rbv36546,3530,Houthalen-Helchteren,Apartment,duplex,358000,for sale,3,126,2,0,0,1,13,0,0,500,3,0,2,Flanders,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2841
https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbv43913,9000,Gent,Apartment,apartment,249000,for sale,1,54,3,0,0,0,13,0,70,500,2,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4611
https://immovlan.be/en/detail/residence/for-sale/1400/nivelles/vbd40931,1400,Nivelles,House,residence,300000,for sale,2,177,1,0,0,0,0,0,0,103,2,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1695
https://immovlan.be/en/detail/apartment/for-sale/5300/andenne/vbd86746,5300,Andenne,Apartment,apartment,179000,for sale,2,90,1,0,0,1,10,0,0,500,2,0,1,Wallonia,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1989
https://immovlan.be/en/detail/villa/for-sale/1440/braine-le-chateau/vbd94427,1440,Braine-le-Château,House,villa,549000,for sale,4,157,2,0,0,1,22,1,400,625,4,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3497
https://immovlan.be/en/detail/residence/for-sale/6240/pironchamps/vbd81094,6240,Pironchamps,House,residence,165000,for sale,2,100,3,0,0,0,0,1,490,639,2,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1650
https://immovlan.be/en/detail/mixed-building/for-sale/2200/herentals/vbd70030,2200,Herentals,House,mixed-building,920000,for sale,3,180,1,0,0,1,24,1,204,488,2,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,5111
https://immovlan.be/en/detail/studio/for-sale/1050/elsene/vbd90898,1050,Elsene,Apartment,studio,395000,for sale,4,100,1,0,0,0,0,0,0,500,2,0,1,Brussels,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3950
https://immovlan.be/en/detail/penthouse/for-sale/1160/oudergem/vbd85320,1160,Oudergem,Apartment,penthouse,1695000,for sale,3,185,1,0,0,1,105,1,70,500,2,0,4,Brussels,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,9162
https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbd90788,1150,Sint-Pieters-Woluwe,Apartment,apartment,490000,for sale,3,130,1,0,0,1,33,0,70,500,2,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3769
https://immovlan.be/en/detail/residence/for-sale/3140/keerbergen/rbv27861,3140,Keerbergen,House,residence,390775,for sale,2,149,1,0,0,1,24,1,204,1228,4,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2623
https://immovlan.be/en/detail/master-house/for-sale/1400/nivelles/vbd95415,1400,Nivelles,House,master-house,435000,for sale,4,160,2,0,0,1,20,1,100,210,2,0,2,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2719
https://immovlan.be/en/detail/mixed-building/for-sale/1430/rebecq/vbd93628,1430,Rebecq,House,mixed-building,650000,for sale,4,250,1,0,0,1,20,1,50,230,2,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2600
https://immovlan.be/en/detail/residence/for-sale/2930/brasschaat/rbv41194,2930,Brasschaat,House,residence,2945000,for sale,4,595,1,0,0,1,40,1,204,4522,4,1,2,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4950
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd89160,1000,Brussels,Apartment,apartment,330000,for sale,2,84,1,0,0,1,12,0,0,500,2,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3929
https://immovlan.be/en/detail/residence/for-sale/5540/hastiere/vbd89322,5540,Hastière,House,residence,174000,for sale,3,190,1,0,0,1,43,1,703,639,4,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,916
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd72298,6001,Marcinelle,House,residence,179000,for sale,5,165,1,0,0,1,27,1,490,295,2,0,4,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1085
https://immovlan.be/en/detail/chalet/for-sale/6987/beffe/vbd64044,6987,Beffe,House,chalet,110000,for sale,2,56,1,1,0,1,27,0,490,76,3,0,1,Wallonia,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1964
https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbv39516,8670,Koksijde,Apartment,apartment,140000,for sale,1,48,1,1,0,0,13,0,70,500,2,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2917
https://immovlan.be/en/detail/loft/for-sale/3650/dilsen-stokkem/rbv01957,3650,Dilsen-Stokkem,Apartment,loft,221645,for sale,1,69,1,0,0,1,13,0,0,500,2,0,1,Flanders,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3212
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd78646,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,280000,for sale,1,70,1,0,0,0,0,0,0,500,2,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4000
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd76303,1080,Sint-Jans-Molenbeek,Apartment,apartment,175000,for sale,2,124,1,0,0,1,15,0,0,500,2,0,0,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1411
https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbd95744,1190,Vorst,Apartment,apartment,690000,for sale,4,165,2,0,0,0,0,0,0,500,3,0,2,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4182
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbv36617,2140,Borgerhout,Apartment,apartment,129000,for sale,1,55,1,0,0,0,0,0,0,500,2,0,0,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2345
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd94487,1070,Anderlecht,Apartment,apartment,169000,for sale,1,49,2,0,0,0,0,0,0,500,2,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3449
https://immovlan.be/en/detail/duplex/in-public-sale/1080/sint-jans-molenbeek/vbd87716,1080,Sint-Jans-Molenbeek,Apartment,duplex,99000,in public sale,2,95,1,0,0,0,0,0,0,500,2,0,1,Brussels,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1042
https://immovlan.be/en/detail/residence/for-sale/6747/saint-leger/vbc93191,6747,Saint-Léger,House,residence,65000,for sale,3,55,1,0,0,0,0,0,0,639,2,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1182
https://immovlan.be/en/detail/residence/for-sale/3930/hamont/rbv43070,3930,Hamont,House,residence,465000,for sale,4,192,1,0,0,0,0,1,204,488,4,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2422
https://immovlan.be/en/detail/residence/for-sale/4802/heusy/vbd91682,4802,Heusy,House,residence,325000,for sale,2,189,1,0,0,1,15,0,0,131,3,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1720
https://immovlan.be/en/detail/residence/for-sale/6941/durbuy/vbd52329,6941,Durbuy,House,residence,348000,for sale,3,105,1,0,0,1,27,1,490,616,3,0,4,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3314
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbd12934,1400,Nivelles,Apartment,apartment,225000,for sale,2,74,3,0,0,1,10,1,107,500,3,0,1,Wallonia,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3041
https://immovlan.be/en/detail/residence/for-sale/4160/anthisnes/vbd96222,4160,Anthisnes,House,residence,575000,for sale,3,253,3,0,0,1,48,1,4463,5105,4,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2273
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbc80547,1070,Anderlecht,Apartment,apartment,215000,for sale,2,80,1,0,0,1,15,0,0,500,2,0,0,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2688
https://immovlan.be/en/detail/apartment/for-sale/2580/beerzel/rbv41168,2580,Beerzel,Apartment,apartment,395000,for sale,2,115,1,0,0,1,13,1,70,500,2,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3435
https://immovlan.be/en/detail/residence/for-sale/3650/dilsen-stokkem/rbv08150,3650,Dilsen-Stokkem,House,residence,415000,for sale,3,153,1,0,0,1,24,1,204,495,3,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2712
https://immovlan.be/en/detail/duplex/for-sale/1020/laken/vbd64247,1020,Laken,Apartment,duplex,249000,for sale,2,77,3,0,0,1,15,0,0,500,2,0,2,Brussels,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3234
https://immovlan.be/en/detail/residence/for-sale/9050/gentbrugge/rbv39959,9050,Gentbrugge,House,residence,500000,for sale,3,150,2,0,0,1,9,1,30,114,2,0,4,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3333
https://immovlan.be/en/detail/residence/for-sale/7390/quaregnon/vbd95837,7390,Quaregnon,House,residence,125000,for sale,2,120,1,0,0,1,27,1,490,170,2,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1042
https://immovlan.be/en/detail/studio/for-sale/1120/neder-over-heembeek/vbd81617,1120,Neder-Over-Heembeek,Apartment,studio,146000,for sale,0,50,3,0,0,0,0,0,0,500,2,0,1,Brussels,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2920
https://immovlan.be/en/detail/residence/for-sale/3990/peer/rbv38601,3990,Peer,House,residence,409000,for sale,5,242,2,0,0,0,24,1,204,456,4,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1690
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd82815,1050,Elsene,Apartment,apartment,350000,for sale,1,71,1,0,0,0,0,0,0,500,2,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4930
https://immovlan.be/en/detail/ground-floor/for-sale/1490/court-saint-etienne/vbd86783,1490,Court-Saint-Étienne,Apartment,ground-floor,434400,for sale,3,137,2,0,0,1,13,1,60,500,4,0,4,Wallonia,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3171
https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbd91165,4020,Liege,Apartment,apartment,165000,for sale,2,76,1,0,0,1,7,0,0,500,2,0,2,Wallonia,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2171
https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd91558,7000,Mons,House,residence,159000,for sale,3,175,1,0,0,1,27,1,490,639,2,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,909
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbd77638,6850,Paliseul,House,residence,99000,for sale,2,105,1,0,0,0,0,0,0,639,3,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,943
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbd93716,7700,Mouscron,House,residence,169000,for sale,2,213,1,0,1,1,27,0,0,200,3,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,793
https://immovlan.be/en/detail/villa/for-sale/4520/wanze/vbd94541,4520,Wanze,House,villa,360000,for sale,4,124,1,0,0,1,27,1,1561,1561,4,1,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2903
https://immovlan.be/en/detail/apartment/for-sale/2930/brasschaat/rbv36611,2930,Brasschaat,Apartment,apartment,399000,for sale,3,230,1,0,0,1,20,0,0,500,3,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1735
https://immovlan.be/en/detail/loft/for-sale/1070/anderlecht/vbd89175,1070,Anderlecht,Apartment,loft,379000,for sale,2,145,2,0,0,1,11,1,1,500,2,0,2,Brussels,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2614
https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbv38840,3500,Hasselt,Apartment,apartment,355000,for sale,2,100,1,0,0,0,0,1,70,500,2,0,4,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3550
https://immovlan.be/en/detail/residence/for-sale/3570/alken/rbu62672,3570,Alken,House,residence,625000,for sale,7,251,1,0,0,1,24,1,204,1080,4,0,2,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2490
https://immovlan.be/en/detail/apartment/for-sale/3650/dilsen-stokkem/rbu62049,3650,Dilsen-Stokkem,Apartment,apartment,272700,for sale,2,95,1,0,0,1,16,1,33,500,2,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2871
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd38636,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,310000,for sale,2,65,2,0,0,0,0,0,0,500,2,0,2,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4769
